request_id,first_release_ns,last_release_ns,last_flow_end_ns,collective_elapsed_ns,arrival_span_ns,tail_after_last_release_ns,source,simulator_commit,topology_hash
iter55:pp1:dp_ag1:round1:dp_param_allgather:pg=3:rel-a207e230f823,0,10008206,18798433,18798433,10008206,8790227,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp2:dp_ag1:round1:dp_param_allgather:pg=5:rel-3f3393459987,0,6472653,15631286,15631286,6472653,9158633,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp3:dp_ag1:round1:dp_param_allgather:pg=7:rel-e36029ae4414,0,11575967,20424895,20424895,11575967,8848928,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp4:dp_ag1:round1:dp_param_allgather:pg=9:rel-a641a55d4297,0,12083991,20922415,20922415,12083991,8838424,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp5:dp_ag1:round1:dp_param_allgather:pg=11:rel-86278b1208e7,0,8334406,17336688,17336688,8334406,9002282,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp6:dp_ag1:round1:dp_param_allgather:pg=13:rel-1b9fedca1a48,0,11629490,20744990,20744990,11629490,9115500,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp7:dp_ag1:round1:dp_param_allgather:pg=15:rel-5d59b0cffefb,0,13551637,22444494,22444494,13551637,8892857,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17:rel-9d5de9519f1d,0,8025258,17346744,17346744,8025258,9321486,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp9:dp_ag1:round1:dp_param_allgather:pg=19:rel-58a01f75f14a,0,7988140,16949378,16949378,7988140,8961238,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp10:dp_ag1:round1:dp_param_allgather:pg=21:rel-0b0477a6aac6,0,4693940,13412613,13412613,4693940,8718673,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp11:dp_ag1:round1:dp_param_allgather:pg=23:rel-7054b2041755,0,9905401,18981775,18981775,9905401,9076374,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp12:dp_ag1:round1:dp_param_allgather:pg=25:rel-b7a4e66b45a6,0,4824526,13713734,13713734,4824526,8889208,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp13:dp_ag1:round1:dp_param_allgather:pg=27:rel-b898e9d947e6,0,7851562,16827866,16827866,7851562,8976304,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp14:dp_ag1:round1:dp_param_allgather:pg=29:rel-a555ff219e97,0,17534559,30179599,30179599,17534559,12645040,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp15:dp_ag1:round1:dp_param_allgather:pg=31:rel-7fa25f3168e8,0,5237206,17849801,17849801,5237206,12612595,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp0:edp_ag1:round1:expert_dp_param_allgather:pg=1043:rel-241f7ef3644e,0,18274,15944523,15944523,18274,15926249,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp0:edp_ag1:round1:expert_dp_param_allgather:pg=1045:rel-dfa3503839cf,0,19133,15920011,15920011,19133,15900878,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp0:edp_ag1:round1:expert_dp_param_allgather:pg=1047:rel-5c6a5ac45538,0,27623,17530727,17530727,27623,17503104,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp0:edp_ag1:round1:expert_dp_param_allgather:pg=1049:rel-f1ee8da6f248,0,18304,16737639,16737639,18304,16719335,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp0:edp_ag1:round1:expert_dp_param_allgather:pg=1051:rel-d389b0487db2,0,14865,19229173,19229173,14865,19214308,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp0:edp_ag1:round1:expert_dp_param_allgather:pg=1053:rel-43ee9ab24684,0,101187,16474570,16474570,101187,16373383,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp0:edp_ag1:round1:expert_dp_param_allgather:pg=1055:rel-2f7e76052478,0,35119,15803034,15803034,35119,15767915,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp0:edp_ag1:round1:expert_dp_param_allgather:pg=1057:rel-9ccc1afd2bcf,0,2893,17583811,17583811,2893,17580918,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1059:rel-e92df965e193,0,2911,69496616,69496616,2911,69493705,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1061:rel-9930cdcebcf9,0,67070,62744726,62744726,67070,62677656,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1063:rel-b7ca74b087fa,0,24586,64228169,64228169,24586,64203583,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1065:rel-8b237926f52c,0,68558,65425290,65425290,68558,65356732,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1067:rel-ba2f51280233,0,65056,66114080,66114080,65056,66049024,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1069:rel-953dfa37226a,0,89256,63135431,63135431,89256,63046175,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1071:rel-64f80fcff21b,0,54488,65742082,65742082,54488,65687594,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp1:edp_ag1:round1:expert_dp_param_allgather:pg=1073:rel-b9e45399e4ae,0,85631,62945220,62945220,85631,62859589,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp2:edp_ag1:round1:expert_dp_param_allgather:pg=1075:rel-76ff5ab1d832,0,49276,65449247,65449247,49276,65399971,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp2:edp_ag1:round1:expert_dp_param_allgather:pg=1077:rel-7f75e1034643,0,41431,63860287,63860287,41431,63818856,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp2:edp_ag1:round1:expert_dp_param_allgather:pg=1079:rel-d592d89a5803,0,90855,64600585,64600585,90855,64509730,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp2:edp_ag1:round1:expert_dp_param_allgather:pg=1081:rel-2aef0524462d,0,103151,62656863,62656863,103151,62553712,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp2:edp_ag1:round1:expert_dp_param_allgather:pg=1083:rel-76a44b178a6d,0,70025,64680173,64680173,70025,64610148,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp2:edp_ag1:round1:expert_dp_param_allgather:pg=1085:rel-02ee7790c08a,0,65614,63944378,63944378,65614,63878764,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp2:edp_ag1:round1:expert_dp_param_allgather:pg=1087:rel-1d1331dae3e1,0,57265,62515680,62515680,57265,62458415,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp2:edp_ag1:round1:expert_dp_param_allgather:pg=1089:rel-bda990ae0c11,0,70902,67531261,67531261,70902,67460359,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1091:rel-0f064e9c7ff5,0,88236,63118663,63118663,88236,63030427,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1093:rel-1fd99d97a142,0,31692,74245883,74245883,31692,74214191,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1095:rel-3ab8c3827bc5,0,85429,63634847,63634847,85429,63549418,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1097:rel-ee4e6b3b91f9,0,10886,62730928,62730928,10886,62720042,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1099:rel-ffc4bf8a18af,0,55238,65008735,65008735,55238,64953497,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1101:rel-1d7594f404fa,0,34413,74391664,74391664,34413,74357251,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1103:rel-0ba819752379,0,107217,62529764,62529764,107217,62422547,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp3:edp_ag1:round1:expert_dp_param_allgather:pg=1105:rel-a4e143d2d8c8,0,52758,62575381,62575381,52758,62522623,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1107:rel-e0692ff70126,0,24033,64478721,64478721,24033,64454688,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1109:rel-8ee2a8ce8efc,0,4888,64411505,64411505,4888,64406617,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1111:rel-f89231c043fc,0,18416,62321281,62321281,18416,62302865,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1113:rel-a6fa2e24192e,0,47449,64447494,64447494,47449,64400045,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1115:rel-e0fc95bf620b,0,53600,64199289,64199289,53600,64145689,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1117:rel-e15b60c7f149,0,32387,62388725,62388725,32387,62356338,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1119:rel-aee62164609d,0,116591,63518244,63518244,116591,63401653,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1121:rel-f99dbda69389,0,23820,61183813,61183813,23820,61159993,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp5:edp_ag1:round1:expert_dp_param_allgather:pg=1123:rel-836d17389953,0,21379,64599858,64599858,21379,64578479,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp5:edp_ag1:round1:expert_dp_param_allgather:pg=1125:rel-242ab08fc47c,0,111690,63548957,63548957,111690,63437267,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp5:edp_ag1:round1:expert_dp_param_allgather:pg=1127:rel-87896bc57f16,0,165230,65608812,65608812,165230,65443582,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp5:edp_ag1:round1:expert_dp_param_allgather:pg=1129:rel-c5fe3204b9e8,0,44246,64382198,64382198,44246,64337952,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp5:edp_ag1:round1:expert_dp_param_allgather:pg=1131:rel-255ceeaa31ee,0,137663,61355399,61355399,137663,61217736,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp5:edp_ag1:round1:expert_dp_param_allgather:pg=1133:rel-a37e5608b606,0,18717,71853577,71853577,18717,71834860,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp5:edp_ag1:round1:expert_dp_param_allgather:pg=1135:rel-cb948498e7f9,0,163871,64823052,64823052,163871,64659181,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp5:edp_ag1:round1:expert_dp_param_allgather:pg=1137:rel-28349d92bc1e,0,88355,64430302,64430302,88355,64341947,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1139:rel-23cfce5554c6,0,40977,61715368,61715368,40977,61674391,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1141:rel-1d95e06883bb,0,15549,72355067,72355067,15549,72339518,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1143:rel-6fce22a602e8,0,24922,64073126,64073126,24922,64048204,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1145:rel-94df0319f745,0,124094,64642558,64642558,124094,64518464,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1147:rel-d819f5057d16,0,19964,69607719,69607719,19964,69587755,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1149:rel-1c8c2a7aaa5f,0,15028,64511396,64511396,15028,64496368,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1151:rel-55f78af9f35a,0,62389,64676637,64676637,62389,64614248,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1153:rel-9a06b39e269c,0,41847,64130531,64130531,41847,64088684,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp7:edp_ag1:round1:expert_dp_param_allgather:pg=1155:rel-8eb397bc98e9,0,56003,61903554,61903554,56003,61847551,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp7:edp_ag1:round1:expert_dp_param_allgather:pg=1157:rel-6b85b83233e8,0,8782,73227803,73227803,8782,73219021,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp7:edp_ag1:round1:expert_dp_param_allgather:pg=1159:rel-4d009bf4b055,0,80564,63730142,63730142,80564,63649578,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp7:edp_ag1:round1:expert_dp_param_allgather:pg=1161:rel-c77bc8b6ed8e,0,19838,64207593,64207593,19838,64187755,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp7:edp_ag1:round1:expert_dp_param_allgather:pg=1163:rel-00c486500994,0,38431,64057763,64057763,38431,64019332,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp7:edp_ag1:round1:expert_dp_param_allgather:pg=1165:rel-bc38f9af1097,0,21131,63597647,63597647,21131,63576516,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp7:edp_ag1:round1:expert_dp_param_allgather:pg=1167:rel-f85ceb0d31f4,0,20941,65742297,65742297,20941,65721356,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp7:edp_ag1:round1:expert_dp_param_allgather:pg=1169:rel-9527f3e09939,0,66162,63218591,63218591,66162,63152429,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp8:edp_ag1:round1:expert_dp_param_allgather:pg=1171:rel-8c39164145f1,0,39134,65505883,65505883,39134,65466749,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp8:edp_ag1:round1:expert_dp_param_allgather:pg=1173:rel-f721b10d82c6,0,38486,63987322,63987322,38486,63948836,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp8:edp_ag1:round1:expert_dp_param_allgather:pg=1175:rel-23208de1c562,0,56290,65043995,65043995,56290,64987705,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp8:edp_ag1:round1:expert_dp_param_allgather:pg=1177:rel-c6a90e3f288f,0,21964,62397615,62397615,21964,62375651,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp8:edp_ag1:round1:expert_dp_param_allgather:pg=1179:rel-41fca067018f,0,40585,72826560,72826560,40585,72785975,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp8:edp_ag1:round1:expert_dp_param_allgather:pg=1181:rel-b0d262e6430f,0,28783,64702143,64702143,28783,64673360,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp8:edp_ag1:round1:expert_dp_param_allgather:pg=1183:rel-c915848882cb,0,20735,64404334,64404334,20735,64383599,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp8:edp_ag1:round1:expert_dp_param_allgather:pg=1185:rel-8cf97dec9419,0,51649,62547881,62547881,51649,62496232,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp9:edp_ag1:round1:expert_dp_param_allgather:pg=1187:rel-3e11cf35f3aa,0,21636,65291018,65291018,21636,65269382,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp9:edp_ag1:round1:expert_dp_param_allgather:pg=1189:rel-370c3a7c85dd,0,24536,63477303,63477303,24536,63452767,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp9:edp_ag1:round1:expert_dp_param_allgather:pg=1191:rel-0000609b334b,0,55291,62372276,62372276,55291,62316985,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp9:edp_ag1:round1:expert_dp_param_allgather:pg=1193:rel-f9b0a0096936,0,16275,61268711,61268711,16275,61252436,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp9:edp_ag1:round1:expert_dp_param_allgather:pg=1195:rel-91b39d6535e9,0,31048,65192858,65192858,31048,65161810,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp9:edp_ag1:round1:expert_dp_param_allgather:pg=1197:rel-94549706ebf3,0,35216,66630770,66630770,35216,66595554,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp9:edp_ag1:round1:expert_dp_param_allgather:pg=1199:rel-ac134a245a1e,0,54861,61630184,61630184,54861,61575323,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp9:edp_ag1:round1:expert_dp_param_allgather:pg=1201:rel-47754d8c27ff,0,94804,64241853,64241853,94804,64147049,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp10:edp_ag1:round1:expert_dp_param_allgather:pg=1203:rel-5138799f4051,0,30160,63724690,63724690,30160,63694530,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp10:edp_ag1:round1:expert_dp_param_allgather:pg=1205:rel-a615727a54f2,0,20620,63953925,63953925,20620,63933305,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp10:edp_ag1:round1:expert_dp_param_allgather:pg=1207:rel-00dd852a7e3a,0,10913,65765699,65765699,10913,65754786,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp10:edp_ag1:round1:expert_dp_param_allgather:pg=1209:rel-003a7b482915,0,2991,64788327,64788327,2991,64785336,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp10:edp_ag1:round1:expert_dp_param_allgather:pg=1211:rel-a2f466eceefd,0,840,63292355,63292355,840,63291515,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp10:edp_ag1:round1:expert_dp_param_allgather:pg=1213:rel-ccb540b875b6,0,595,64054086,64054086,595,64053491,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp10:edp_ag1:round1:expert_dp_param_allgather:pg=1215:rel-ee8dcb8e260b,0,84811,63038137,63038137,84811,62953326,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp10:edp_ag1:round1:expert_dp_param_allgather:pg=1217:rel-3bd9e9ed8b92,0,65747,63543370,63543370,65747,63477623,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1219:rel-0e5a43378745,0,66534,64573075,64573075,66534,64506541,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1221:rel-54f59efe9d4a,0,10968,69168493,69168493,10968,69157525,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1223:rel-ad31fb3d0dfd,0,46261,64412599,64412599,46261,64366338,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1225:rel-ba0c49292dd4,0,28948,63860537,63860537,28948,63831589,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1227:rel-8de24ffdd0f1,0,16292,66253501,66253501,16292,66237209,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1229:rel-73585aff2c32,0,21165,62627341,62627341,21165,62606176,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1231:rel-5395b79215ac,0,14540,65483421,65483421,14540,65468881,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp11:edp_ag1:round1:expert_dp_param_allgather:pg=1233:rel-89befdd17e6d,0,43513,65194177,65194177,43513,65150664,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp12:edp_ag1:round1:expert_dp_param_allgather:pg=1235:rel-0e548521565b,0,47134,62132048,62132048,47134,62084914,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp12:edp_ag1:round1:expert_dp_param_allgather:pg=1237:rel-1e929342d6a0,0,33176,70025613,70025613,33176,69992437,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp12:edp_ag1:round1:expert_dp_param_allgather:pg=1239:rel-032df8e7d6c7,0,23569,61888880,61888880,23569,61865311,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp12:edp_ag1:round1:expert_dp_param_allgather:pg=1241:rel-df36e41164b2,0,23081,64179533,64179533,23081,64156452,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp12:edp_ag1:round1:expert_dp_param_allgather:pg=1243:rel-5ee24da0ee35,0,40645,62419880,62419880,40645,62379235,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp12:edp_ag1:round1:expert_dp_param_allgather:pg=1245:rel-8a4d3b70136c,0,26188,63330483,63330483,26188,63304295,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp12:edp_ag1:round1:expert_dp_param_allgather:pg=1247:rel-271e974c3a4c,0,15314,62167816,62167816,15314,62152502,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp12:edp_ag1:round1:expert_dp_param_allgather:pg=1249:rel-baa907840afd,0,10677,62844667,62844667,10677,62833990,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1251:rel-a53be91e5c3a,0,7276,71231468,71231468,7276,71224192,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1253:rel-494d9897c048,0,60190,63333012,63333012,60190,63272822,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1255:rel-4bfaaed9ebb9,0,131839,62460260,62460260,131839,62328421,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1257:rel-733833e5775c,0,90083,66006415,66006415,90083,65916332,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1259:rel-ec494662412d,0,78753,62416613,62416613,78753,62337860,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1261:rel-8fee2c02ab25,0,23346,65123851,65123851,23346,65100505,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1263:rel-97b024b2f9e5,0,33976,62599574,62599574,33976,62565598,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp13:edp_ag1:round1:expert_dp_param_allgather:pg=1265:rel-34ef0cd78eac,0,64743,62393501,62393501,64743,62328758,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp14:edp_ag1:round1:expert_dp_param_allgather:pg=1267:rel-df1719ede543,0,20162,64084263,64084263,20162,64064101,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp14:edp_ag1:round1:expert_dp_param_allgather:pg=1269:rel-c39eb907f3be,0,11349,62388833,62388833,11349,62377484,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp14:edp_ag1:round1:expert_dp_param_allgather:pg=1271:rel-5b6c92af4d20,0,43825,63143669,63143669,43825,63099844,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp14:edp_ag1:round1:expert_dp_param_allgather:pg=1273:rel-96bb49c99601,0,37347,64502120,64502120,37347,64464773,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp14:edp_ag1:round1:expert_dp_param_allgather:pg=1275:rel-995bec4838f9,0,24535,61479815,61479815,24535,61455280,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp14:edp_ag1:round1:expert_dp_param_allgather:pg=1277:rel-ba625ababd40,0,6142,69625186,69625186,6142,69619044,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp14:edp_ag1:round1:expert_dp_param_allgather:pg=1279:rel-703590839348,0,47859,67084899,67084899,47859,67037040,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp14:edp_ag1:round1:expert_dp_param_allgather:pg=1281:rel-8a1042048d58,0,22997,64632307,64632307,22997,64609310,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp15:edp_ag1:round1:expert_dp_param_allgather:pg=1283:rel-43afa46cff37,0,8919,32814299,32814299,8919,32805380,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp15:edp_ag1:round1:expert_dp_param_allgather:pg=1285:rel-b696325a6139,0,230068,32167053,32167053,230068,31936985,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp15:edp_ag1:round1:expert_dp_param_allgather:pg=1287:rel-69a2019f7658,0,110425,32806573,32806573,110425,32696148,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp15:edp_ag1:round1:expert_dp_param_allgather:pg=1289:rel-e08a01698a30,0,421687,31493339,31493339,421687,31071652,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp15:edp_ag1:round1:expert_dp_param_allgather:pg=1291:rel-c6e9b9cba6cb,0,24490,34787264,34787264,24490,34762774,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp15:edp_ag1:round1:expert_dp_param_allgather:pg=1293:rel-ca8e3540ec32,0,30253,40092138,40092138,30253,40061885,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp15:edp_ag1:round1:expert_dp_param_allgather:pg=1295:rel-a9af291a5422,0,105796,34946666,34946666,105796,34840870,mock_oisa_scale_1.2,mock,mock-target-cluster
iter55:pp15:edp_ag1:round1:expert_dp_param_allgather:pg=1297:rel-bf030f15a57d,0,277280,32509293,32509293,277280,32232013,mock_oisa_scale_1.2,mock,mock-target-cluster
