round,kind,end_ns,rank,start_ns,group_ready_ns,group_first_start_ns,observed_ranks,iteration,service_ns,pp_stage,group_size,group_key,group_end_ns,completion_advance_ns,behavior,arrival_wait_ns,payload_bytes,dependency,dependency_lag_ns,service_scale,predicted_start_ns,predicted_group_ready_ns,predicted_service_ns,predicted_group_end_ns,predicted_completion_advance_ns,predicted_end_ns
0,edp_ag0,1785477765090163465,127,1785477765034167242,1785477765034167242,1785477765034070165,2,55,56095362,7,2,expert_dp_param_allgather:pg=1169,1785477765090262604,99139,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag0,47360,1.0,1785477763366561899,1785477763366561899,56095362,1785477763422657261,99139,1785477763422558122
1,edp_ag1,1785477765244682246,112,1785477765193086617,1785477765193142620,1785477765193086617,2,55,51539626,7,2,expert_dp_param_allgather:pg=1155,1785477765244682246,0,expert_dp_param_allgather,56003,1887436800,same_rank_dp_ag1,24640,1.0,1785477763525481274,1785477763525537277,51539626,1785477763577076903,0,1785477763577076903
1,edp_ag1,1785477765244627784,120,1785477765193142620,1785477765193142620,1785477765193086617,2,55,51539626,7,2,expert_dp_param_allgather:pg=1155,1785477765244682246,54462,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag1,34600,1.0,1785477763525537277,1785477763525537277,51539626,1785477763577076903,54462,1785477763577022441
1,edp_ag1,1785477765254103110,113,1785477765193078477,1785477765193087259,1785477765193078477,2,55,61015851,7,2,expert_dp_param_allgather:pg=1157,1785477765254103110,0,expert_dp_param_allgather,8782,1887436800,same_rank_dp_ag1,11680,1.0,1785477763525473134,1785477763525481916,61015851,1785477763586497767,0,1785477763586497767
1,edp_ag1,1785477765254090403,121,1785477765193087259,1785477765193087259,1785477765193078477,2,55,61015851,7,2,expert_dp_param_allgather:pg=1157,1785477765254103110,12707,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag1,20960,1.0,1785477763525481916,1785477763525481916,61015851,1785477763586497767,12707,1785477763586485060
1,edp_ag1,1785477765246167360,114,1785477765193126045,1785477765193126045,1785477765193045481,2,55,53041315,7,2,expert_dp_param_allgather:pg=1159,1785477765246167360,0,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag1,10840,1.0,1785477763525520702,1785477763525520702,53041315,1785477763578562017,0,1785477763578562017
1,edp_ag1,1785477765246109001,122,1785477765193045481,1785477765193126045,1785477765193045481,2,55,53041315,7,2,expert_dp_param_allgather:pg=1159,1785477765246167360,58359,expert_dp_param_allgather,80564,1887436800,same_rank_dp_ag1,11760,1.0,1785477763525440138,1785477763525520702,53041315,1785477763578562017,58359,1785477763578503658
1,edp_ag1,1785477765246601916,115,1785477765193092282,1785477765193112120,1785477765193092282,2,55,53489796,7,2,expert_dp_param_allgather:pg=1161,1785477765246601916,0,expert_dp_param_allgather,19838,1887436800,same_rank_dp_ag1,38800,1.0,1785477763525486939,1785477763525506777,53489796,1785477763578996573,0,1785477763578996573
1,edp_ag1,1785477765246561807,123,1785477765193112120,1785477765193112120,1785477765193092282,2,55,53489796,7,2,expert_dp_param_allgather:pg=1161,1785477765246601916,40109,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag1,11680,1.0,1785477763525506777,1785477763525506777,53489796,1785477763578996573,40109,1785477763578956464
1,edp_ag1,1785477765246416432,116,1785477765193098200,1785477765193098200,1785477765193059769,2,55,53349443,7,2,expert_dp_param_allgather:pg=1163,1785477765246447643,31211,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag1,11520,1.0,1785477763525492857,1785477763525492857,53349443,1785477763578842300,31211,1785477763578811089
1,edp_ag1,1785477765246447643,124,1785477765193059769,1785477765193098200,1785477765193059769,2,55,53349443,7,2,expert_dp_param_allgather:pg=1163,1785477765246447643,0,expert_dp_param_allgather,38431,1887436800,same_rank_dp_ag1,10920,1.0,1785477763525454426,1785477763525492857,53349443,1785477763578842300,0,1785477763578842300
1,edp_ag1,1785477765246061611,117,1785477765193075564,1785477765193096695,1785477765193075564,2,55,52980430,7,2,expert_dp_param_allgather:pg=1165,1785477765246077125,15514,expert_dp_param_allgather,21131,1887436800,same_rank_dp_ag1,12080,1.0,1785477763525470221,1785477763525491352,52980430,1785477763578471782,15514,1785477763578456268
1,edp_ag1,1785477765246077125,125,1785477765193096695,1785477765193096695,1785477765193075564,2,55,52980430,7,2,expert_dp_param_allgather:pg=1165,1785477765246077125,0,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag1,12200,1.0,1785477763525491352,1785477763525491352,52980430,1785477763578471782,0,1785477763578471782
1,edp_ag1,1785477765247880584,118,1785477765193091846,1785477765193112787,1785477765193091846,2,55,54767797,7,2,expert_dp_param_allgather:pg=1167,1785477765247880584,0,expert_dp_param_allgather,20941,1887436800,same_rank_dp_ag1,33120,1.0,1785477763525486503,1785477763525507444,54767797,1785477763580275241,0,1785477763580275241
1,edp_ag1,1785477765247815729,126,1785477765193112787,1785477765193112787,1785477765193091846,2,55,54767797,7,2,expert_dp_param_allgather:pg=1167,1785477765247880584,64855,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag1,60840,1.0,1785477763525507444,1785477763525507444,54767797,1785477763580275241,64855,1785477763580210386
1,edp_ag1,1785477765245753107,119,1785477765193126083,1785477765193126083,1785477765193059921,2,55,52627024,7,2,expert_dp_param_allgather:pg=1169,1785477765245753107,0,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag1,14600,1.0,1785477763525520740,1785477763525520740,52627024,1785477763578147764,0,1785477763578147764
1,edp_ag1,1785477765245726252,127,1785477765193059921,1785477765193126083,1785477765193059921,2,55,52627024,7,2,expert_dp_param_allgather:pg=1169,1785477765245753107,26855,expert_dp_param_allgather,66162,1887436800,same_rank_dp_ag1,10600,1.0,1785477763525454578,1785477763525520740,52627024,1785477763578147764,26855,1785477763578120909
0,edp_rs,1785477759936227776,112,1785477759729603157,1785477759729603157,1785477759729498183,2,55,206624619,7,2,expert_dp_grad_reduce_scatter:pg=1155,1785477759936227776,0,expert_dp_grad_reduce_scatter,0,7549747200,same_rank_dp_rs,17524263,1.0,1785477758717378969,1785477758717378969,206624619,1785477758924003588,0,1785477758924003588
0,edp_rs,1785477759936121155,120,1785477759729498183,1785477759729603157,1785477759729498183,2,55,206624619,7,2,expert_dp_grad_reduce_scatter:pg=1155,1785477759936227776,106621,expert_dp_grad_reduce_scatter,104974,7549747200,same_rank_dp_rs,17425349,1.0,1785477758717273995,1785477758717378969,206624619,1785477758924003588,106621,1785477758923896967
0,edp_rs,1785477759939297008,113,1785477759729771155,1785477759729771155,1785477759729683556,2,55,209525853,7,2,expert_dp_grad_reduce_scatter:pg=1157,1785477759939297008,0,expert_dp_grad_reduce_scatter,0,7549747200,same_rank_dp_rs,17774853,1.0,1785477758717546967,1785477758717546967,209525853,1785477758927072820,0,1785477758927072820
0,edp_rs,1785477759939225095,121,1785477759729683556,1785477759729771155,1785477759729683556,2,55,209525853,7,2,expert_dp_grad_reduce_scatter:pg=1157,1785477759939297008,71913,expert_dp_grad_reduce_scatter,87599,7549747200,same_rank_dp_rs,17593538,1.0,1785477758717459368,1785477758717546967,209525853,1785477758927072820,71913,1785477758927000907
0,edp_rs,1785477759941296269,114,1785477759729447517,1785477759729786353,1785477759729447517,2,55,211509916,7,2,expert_dp_grad_reduce_scatter:pg=1159,1785477759941296269,0,expert_dp_grad_reduce_scatter,338836,7549747200,same_rank_dp_rs,17433878,1.0,1785477758717223329,1785477758717562165,211509916,1785477758929072081,0,1785477758929072081
0,edp_rs,1785477759941228109,122,1785477759729786353,1785477759729786353,1785477759729447517,2,55,211509916,7,2,expert_dp_grad_reduce_scatter:pg=1159,1785477759941296269,68160,expert_dp_grad_reduce_scatter,0,7549747200,same_rank_dp_rs,17679933,1.0,1785477758717562165,1785477758717562165,211509916,1785477758929072081,68160,1785477758929003921
0,edp_rs,1785477759935570705,115,1785477759729452553,1785477759729904270,1785477759729452553,2,55,205666435,7,2,expert_dp_grad_reduce_scatter:pg=1161,1785477759935570705,0,expert_dp_grad_reduce_scatter,451717,7549747200,same_rank_dp_rs,17422823,1.0,1785477758717228365,1785477758717680082,205666435,1785477758923346517,0,1785477758923346517
0,edp_rs,1785477759935473736,123,1785477759729904270,1785477759729904270,1785477759729452553,2,55,205666435,7,2,expert_dp_grad_reduce_scatter:pg=1161,1785477759935570705,96969,expert_dp_grad_reduce_scatter,0,7549747200,same_rank_dp_rs,17771058,1.0,1785477758717680082,1785477758717680082,205666435,1785477758923346517,96969,1785477758923249548
0,edp_rs,1785477759929899910,116,1785477759729802216,1785477759729802216,1785477759729750685,2,55,200122089,7,2,expert_dp_grad_reduce_scatter:pg=1163,1785477759929924305,24395,expert_dp_grad_reduce_scatter,0,7549747200,same_rank_dp_rs,17800364,1.0,1785477758717578028,1785477758717578028,200122089,1785477758917700117,24395,1785477758917675722
0,edp_rs,1785477759929924305,124,1785477759729750685,1785477759729802216,1785477759729750685,2,55,200122089,7,2,expert_dp_grad_reduce_scatter:pg=1163,1785477759929924305,0,expert_dp_grad_reduce_scatter,51531,7549747200,same_rank_dp_rs,17565960,1.0,1785477758717526497,1785477758717578028,200122089,1785477758917700117,0,1785477758917700117
0,edp_rs,1785477759945777099,117,1785477759729781855,1785477759729923899,1785477759729781855,2,55,215854467,7,2,expert_dp_grad_reduce_scatter:pg=1165,1785477759945778366,1267,expert_dp_grad_reduce_scatter,142044,7549747200,same_rank_dp_rs,17724349,1.0,1785477758717557667,1785477758717699711,215854467,1785477758933554178,1267,1785477758933552911
0,edp_rs,1785477759945778366,125,1785477759729923899,1785477759729923899,1785477759729781855,2,55,215854467,7,2,expert_dp_grad_reduce_scatter:pg=1165,1785477759945778366,0,expert_dp_grad_reduce_scatter,0,7549747200,same_rank_dp_rs,17827825,1.0,1785477758717699711,1785477758717699711,215854467,1785477758933554178,0,1785477758933554178
0,edp_rs,1785477759939044921,118,1785477759730043703,1785477759730043703,1785477759729767988,2,55,209016203,7,2,expert_dp_grad_reduce_scatter:pg=1167,1785477759939059906,14985,expert_dp_grad_reduce_scatter,0,7549747200,same_rank_dp_rs,17907712,1.0,1785477758717819515,1785477758717819515,209016203,1785477758926835718,14985,1785477758926820733
0,edp_rs,1785477759939059906,126,1785477759729767988,1785477759730043703,1785477759729767988,2,55,209016203,7,2,expert_dp_grad_reduce_scatter:pg=1167,1785477759939059906,0,expert_dp_grad_reduce_scatter,275715,7549747200,same_rank_dp_rs,17671601,1.0,1785477758717543800,1785477758717819515,209016203,1785477758926835718,0,1785477758926835718
0,edp_rs,1785477759942568105,119,1785477759729729857,1785477759730292158,1785477759729729857,2,55,212275947,7,2,expert_dp_grad_reduce_scatter:pg=1169,1785477759942568105,0,expert_dp_grad_reduce_scatter,562301,7549747200,same_rank_dp_rs,17559353,1.0,1785477758717505669,1785477758718067970,212275947,1785477758930343917,0,1785477758930343917
0,edp_rs,1785477759942488160,127,1785477759730292158,1785477759730292158,1785477759729729857,2,55,212275947,7,2,expert_dp_grad_reduce_scatter:pg=1169,1785477759942568105,79945,expert_dp_grad_reduce_scatter,0,7549747200,same_rank_dp_rs,18239582,1.0,1785477758718067970,1785477758718067970,212275947,1785477758930343917,79945,1785477758930263972
0,dp_ag0,1785477765034138538,128,1785477765025840385,1785477765026328697,1785477765025206978,16,55,7821839,8,16,dp_param_allgather:pg=17,1785477765034150536,11998,dp_param_allgather,488312,98621440,world_rs_done,29164128,1.0,1785477763358235042,1785477763358723354,7821839,1785477763366545193,11998,1785477763366533195
0,dp_ag0,1785477765034086940,129,1785477765025825179,1785477765026328697,1785477765025206978,16,55,7821839,8,16,dp_param_allgather:pg=17,1785477765034150536,63596,dp_param_allgather,503518,98621440,world_rs_done,29148922,1.0,1785477763358219836,1785477763358723354,7821839,1785477763366545193,63596,1785477763366481597
0,dp_ag0,1785477765034150536,130,1785477765025998793,1785477765026328697,1785477765025206978,16,55,7821839,8,16,dp_param_allgather:pg=17,1785477765034150536,0,dp_param_allgather,329904,98621440,world_rs_done,29322536,1.0,1785477763358393450,1785477763358723354,7821839,1785477763366545193,0,1785477763366545193
0,dp_ag0,1785477765034105898,131,1785477765026239997,1785477765026328697,1785477765025206978,16,55,7821839,8,16,dp_param_allgather:pg=17,1785477765034150536,44638,dp_param_allgather,88700,98621440,world_rs_done,29563740,1.0,1785477763358634654,1785477763358723354,7821839,1785477763366545193,44638,1785477763366500555
0,dp_ag0,1785477765034145944,132,1785477765025828985,1785477765026328697,1785477765025206978,16,55,7821839,8,16,dp_param_allgather:pg=17,1785477765034150536,4592,dp_param_allgather,499712,98621440,world_rs_done,29152728,1.0,1785477763358223642,1785477763358723354,7821839,1785477763366545193,4592,1785477763366540601
0,dp_ag0,1785477765034150077,133,1785477765025974068,1785477765026328697,1785477765025206978,16,55,7821839,8,16,dp_param_allgather:pg=17,1785477765034150536,459,dp_param_allgather,354629,98621440,world_rs_done,29297811,1.0,1785477763358368725,1785477763358723354,7821839,1785477763366545193,459,1785477763366544734
0,dp_ag0,1785477765034095365,134,1785477765025340328,1785477765026328697,1785477765025206978,16,55,7821839,8,16,dp_param_allgather:pg=17,1785477765034150536,55171,dp_param_allgather,988369,98621440,world_rs_done,28664071,1.0,1785477763357734985,1785477763358723354,7821839,1785477763366545193,55171,1785477763366490022
0,dp_ag0,1785477765034078225,135,1785477765026152777,1785477765026328697,1785477765025206978,16,55,7821839,8,16,dp_param_allgather:pg=17,1785477765034150536,72311,dp_param_allgather,175920,98621440,world_rs_done,29476520,1.0,1785477763358547434,1785477763358723354,7821839,1785477763366545193,72311,1785477763366472882
0,dp_ag0,1785477765034124402,136,1785477765025206978,1785477765026328697,1785477765025206978,16,55,7821839,8,16,dp_param_allgather:pg=17,1785477765034150536,26134,dp_param_allgather,1121719,98621440,world_rs_done,28530721,1.0,1785477763357601635,1785477763358723354,7821839,1785477763366545193,26134,1785477763366519059
0,dp_ag0,1785477765034125455,137,1785477765025606707,1785477765026328697,1785477765025206978,16,55,7821839,8,16,dp_param_allgather:pg=17,1785477765034150536,25081,dp_param_allgather,721990,98621440,world_rs_done,28930450,1.0,1785477763358001364,1785477763358723354,7821839,1785477763366545193,25081,1785477763366520112
0,dp_ag0,1785477765034109302,138,1785477765025587324,1785477765026328697,1785477765025206978,16,55,7821839,8,16,dp_param_allgather:pg=17,1785477765034150536,41234,dp_param_allgather,741373,98621440,world_rs_done,28911067,1.0,1785477763357981981,1785477763358723354,7821839,1785477763366545193,41234,1785477763366503959
0,dp_ag0,1785477765034117479,139,1785477765026328697,1785477765026328697,1785477765025206978,16,55,7821839,8,16,dp_param_allgather:pg=17,1785477765034150536,33057,dp_param_allgather,0,98621440,world_rs_done,29652440,1.0,1785477763358723354,1785477763358723354,7821839,1785477763366545193,33057,1785477763366512136
0,dp_ag0,1785477765034115102,140,1785477765025613474,1785477765026328697,1785477765025206978,16,55,7821839,8,16,dp_param_allgather:pg=17,1785477765034150536,35434,dp_param_allgather,715223,98621440,world_rs_done,28937217,1.0,1785477763358008131,1785477763358723354,7821839,1785477763366545193,35434,1785477763366509759
0,dp_ag0,1785477765034112260,141,1785477765025830585,1785477765026328697,1785477765025206978,16,55,7821839,8,16,dp_param_allgather:pg=17,1785477765034150536,38276,dp_param_allgather,498112,98621440,world_rs_done,29154328,1.0,1785477763358225242,1785477763358723354,7821839,1785477763366545193,38276,1785477763366506917
0,dp_ag0,1785477765034125294,142,1785477765026038350,1785477765026328697,1785477765025206978,16,55,7821839,8,16,dp_param_allgather:pg=17,1785477765034150536,25242,dp_param_allgather,290347,98621440,world_rs_done,29362093,1.0,1785477763358433007,1785477763358723354,7821839,1785477763366545193,25242,1785477763366519951
0,dp_ag0,1785477765034124781,143,1785477765026063097,1785477765026328697,1785477765025206978,16,55,7821839,8,16,dp_param_allgather:pg=17,1785477765034150536,25755,dp_param_allgather,265600,98621440,world_rs_done,29386840,1.0,1785477763358457754,1785477763358723354,7821839,1785477763366545193,25755,1785477763366519438
1,dp_ag1,1785477765187575041,128,1785477765174641808,1785477765179832510,1785477765172940032,16,55,7767905,8,16,dp_param_allgather:pg=17,1785477765187600415,25374,dp_param_allgather,5190702,98621440,same_rank_edp_ag0,87347845,1.0,1785477763507036465,1785477763512227167,7767905,1785477763519995072,25374,1785477763519969698
1,dp_ag1,1785477765187573059,129,1785477765175399518,1785477765179832510,1785477765172940032,16,55,7767905,8,16,dp_param_allgather:pg=17,1785477765187600415,27356,dp_param_allgather,4432992,98621440,same_rank_edp_ag0,88068875,1.0,1785477763507794175,1785477763512227167,7767905,1785477763519995072,27356,1785477763519967716
1,dp_ag1,1785477765187558932,130,1785477765179832510,1785477765179832510,1785477765172940032,16,55,7767905,8,16,dp_param_allgather:pg=17,1785477765187600415,41483,dp_param_allgather,0,98621440,same_rank_edp_ag0,87548327,1.0,1785477763512227167,1785477763512227167,7767905,1785477763519995072,41483,1785477763519953589
1,dp_ag1,1785477765187546033,131,1785477765175845002,1785477765179832510,1785477765172940032,16,55,7767905,8,16,dp_param_allgather:pg=17,1785477765187600415,54382,dp_param_allgather,3987508,98621440,same_rank_edp_ag0,87286963,1.0,1785477763508239659,1785477763512227167,7767905,1785477763519995072,54382,1785477763519940690
1,dp_ag1,1785477765187578001,132,1785477765174960702,1785477765179832510,1785477765172940032,16,55,7767905,8,16,dp_param_allgather:pg=17,1785477765187600415,22414,dp_param_allgather,4871808,98621440,same_rank_edp_ag0,87669569,1.0,1785477763507355359,1785477763512227167,7767905,1785477763519995072,22414,1785477763519972658
1,dp_ag1,1785477765187557285,133,1785477765176054952,1785477765179832510,1785477765172940032,16,55,7767905,8,16,dp_param_allgather:pg=17,1785477765187600415,43130,dp_param_allgather,3777558,98621440,same_rank_edp_ag0,87876336,1.0,1785477763508449609,1785477763512227167,7767905,1785477763519995072,43130,1785477763519951942
1,dp_ag1,1785477765187576973,134,1785477765175418202,1785477765179832510,1785477765172940032,16,55,7767905,8,16,dp_param_allgather:pg=17,1785477765187600415,23442,dp_param_allgather,4414308,98621440,same_rank_edp_ag0,87533609,1.0,1785477763507812859,1785477763512227167,7767905,1785477763519995072,23442,1785477763519971630
1,dp_ag1,1785477765187560671,135,1785477765173499144,1785477765179832510,1785477765172940032,16,55,7767905,8,16,dp_param_allgather:pg=17,1785477765187600415,39744,dp_param_allgather,6333366,98621440,same_rank_edp_ag0,86905936,1.0,1785477763505893801,1785477763512227167,7767905,1785477763519995072,39744,1785477763519955328
1,dp_ag1,1785477765187600415,136,1785477765175286662,1785477765179832510,1785477765172940032,16,55,7767905,8,16,dp_param_allgather:pg=17,1785477765187600415,0,dp_param_allgather,4545848,98621440,same_rank_edp_ag0,87986917,1.0,1785477763507681319,1785477763512227167,7767905,1785477763519995072,0,1785477763519995072
1,dp_ag1,1785477765187590545,137,1785477765173663021,1785477765179832510,1785477765172940032,16,55,7767905,8,16,dp_param_allgather:pg=17,1785477765187600415,9870,dp_param_allgather,6169489,98621440,same_rank_edp_ag0,86375396,1.0,1785477763506057678,1785477763512227167,7767905,1785477763519995072,9870,1785477763519985202
1,dp_ag1,1785477765187554862,138,1785477765179678166,1785477765179832510,1785477765172940032,16,55,7767905,8,16,dp_param_allgather:pg=17,1785477765187600415,45553,dp_param_allgather,154344,98621440,same_rank_edp_ag0,87463986,1.0,1785477763512072823,1785477763512227167,7767905,1785477763519995072,45553,1785477763519949519
1,dp_ag1,1785477765187522309,139,1785477765174966808,1785477765179832510,1785477765172940032,16,55,7767905,8,16,dp_param_allgather:pg=17,1785477765187600415,78106,dp_param_allgather,4865702,98621440,same_rank_edp_ag0,86429893,1.0,1785477763507361465,1785477763512227167,7767905,1785477763519995072,78106,1785477763519916966
1,dp_ag1,1785477765187590146,140,1785477765174560622,1785477765179832510,1785477765172940032,16,55,7767905,8,16,dp_param_allgather:pg=17,1785477765187600415,10269,dp_param_allgather,5271888,98621440,same_rank_edp_ag0,87354941,1.0,1785477763506955279,1785477763512227167,7767905,1785477763519995072,10269,1785477763519984803
1,dp_ag1,1785477765187586028,141,1785477765175357096,1785477765179832510,1785477765172940032,16,55,7767905,8,16,dp_param_allgather:pg=17,1785477765187600415,14387,dp_param_allgather,4475414,98621440,same_rank_edp_ag0,87128128,1.0,1785477763507751753,1785477763512227167,7767905,1785477763519995072,14387,1785477763519980685
1,dp_ag1,1785477765187599108,142,1785477765175555872,1785477765179832510,1785477765172940032,16,55,7767905,8,16,dp_param_allgather:pg=17,1785477765187600415,1307,dp_param_allgather,4276638,98621440,same_rank_edp_ag0,87710259,1.0,1785477763507950529,1785477763512227167,7767905,1785477763519995072,1307,1785477763519993765
1,dp_ag1,1785477765187583120,143,1785477765172940032,1785477765179832510,1785477765172940032,16,55,7767905,8,16,dp_param_allgather:pg=17,1785477765187600415,17295,dp_param_allgather,6892478,98621440,same_rank_edp_ag0,86411743,1.0,1785477763505334689,1785477763512227167,7767905,1785477763519995072,17295,1785477763519977777
0,dp_rs,1785477758932312472,128,1785477758705816027,1785477758916665278,1785477758704979238,16,55,15668448,8,16,dp_grad_reduce_scatter:pg=17,1785477758932333726,21254,dp_grad_reduce_scatter,210849251,3155886080,pp_frontier,0,1.0,1785477757745678545,1785477757997753788,15668448,1785477758013422236,21254,1785477758013400982
0,dp_rs,1785477758932271656,129,1785477758705986927,1785477758916665278,1785477758704979238,16,55,15668448,8,16,dp_grad_reduce_scatter:pg=17,1785477758932333726,62070,dp_grad_reduce_scatter,210678351,3155886080,pp_frontier,0,1.0,1785477757739566390,1785477757997753788,15668448,1785477758013422236,62070,1785477758013360166
0,dp_rs,1785477758932231362,130,1785477758706666118,1785477758916665278,1785477758704979238,16,55,15668448,8,16,dp_grad_reduce_scatter:pg=17,1785477758932333726,102364,dp_grad_reduce_scatter,209999160,3155886080,pp_frontier,0,1.0,1785477757747384029,1785477757997753788,15668448,1785477758013422236,102364,1785477758013319872
0,dp_rs,1785477758932333726,131,1785477758706578795,1785477758916665278,1785477758704979238,16,55,15668448,8,16,dp_grad_reduce_scatter:pg=17,1785477758932333726,0,dp_grad_reduce_scatter,210086483,3155886080,pp_frontier,0,1.0,1785477757746399969,1785477757997753788,15668448,1785477758013422236,0,1785477758013422236
0,dp_rs,1785477758932267812,132,1785477758705465206,1785477758916665278,1785477758704979238,16,55,15668448,8,16,dp_grad_reduce_scatter:pg=17,1785477758932333726,65914,dp_grad_reduce_scatter,211200072,3155886080,pp_frontier,0,1.0,1785477757749374355,1785477757997753788,15668448,1785477758013422236,65914,1785477758013356322
0,dp_rs,1785477758932309517,133,1785477758705965701,1785477758916665278,1785477758704979238,16,55,15668448,8,16,dp_grad_reduce_scatter:pg=17,1785477758932333726,24209,dp_grad_reduce_scatter,210699577,3155886080,pp_frontier,0,1.0,1785477757748634656,1785477757997753788,15668448,1785477758013422236,24209,1785477758013398027
0,dp_rs,1785477758932157657,134,1785477758704979238,1785477758916665278,1785477758704979238,16,55,15668448,8,16,dp_grad_reduce_scatter:pg=17,1785477758932333726,176069,dp_grad_reduce_scatter,211686040,3155886080,pp_frontier,0,1.0,1785477757740639851,1785477757997753788,15668448,1785477758013422236,176069,1785477758013246167
0,dp_rs,1785477758932265387,135,1785477758705539020,1785477758916665278,1785477758704979238,16,55,15668448,8,16,dp_grad_reduce_scatter:pg=17,1785477758932333726,68339,dp_grad_reduce_scatter,211126258,3155886080,pp_frontier,0,1.0,1785477757741010934,1785477757997753788,15668448,1785477758013422236,68339,1785477758013353897
0,dp_rs,1785477758932290500,136,1785477758914810095,1785477758916665278,1785477758704979238,16,55,15668448,8,16,dp_grad_reduce_scatter:pg=17,1785477758932333726,43226,dp_grad_reduce_scatter,1855183,3155886080,pp_frontier,0,1.0,1785477757974946262,1785477757997753788,15668448,1785477758013422236,43226,1785477758013379010
0,dp_rs,1785477758932274188,137,1785477758915402967,1785477758916665278,1785477758704979238,16,55,15668448,8,16,dp_grad_reduce_scatter:pg=17,1785477758932333726,59538,dp_grad_reduce_scatter,1262311,3155886080,pp_frontier,0,1.0,1785477757993297131,1785477757997753788,15668448,1785477758013422236,59538,1785477758013362698
0,dp_rs,1785477758932273622,138,1785477758914888506,1785477758916665278,1785477758704979238,16,55,15668448,8,16,dp_grad_reduce_scatter:pg=17,1785477758932333726,60104,dp_grad_reduce_scatter,1776772,3155886080,pp_frontier,0,1.0,1785477757995001560,1785477757997753788,15668448,1785477758013422236,60104,1785477758013362132
0,dp_rs,1785477758932270425,139,1785477758915735809,1785477758916665278,1785477758704979238,16,55,15668448,8,16,dp_grad_reduce_scatter:pg=17,1785477758932333726,63301,dp_grad_reduce_scatter,929469,3155886080,pp_frontier,0,1.0,1785477757997753788,1785477757997753788,15668448,1785477758013422236,63301,1785477758013358935
0,dp_rs,1785477758932271572,140,1785477758915232515,1785477758916665278,1785477758704979238,16,55,15668448,8,16,dp_grad_reduce_scatter:pg=17,1785477758932333726,62154,dp_grad_reduce_scatter,1432763,3155886080,pp_frontier,0,1.0,1785477757997306690,1785477757997753788,15668448,1785477758013422236,62154,1785477758013360082
0,dp_rs,1785477758932179134,141,1785477758916011147,1785477758916665278,1785477758704979238,16,55,15668448,8,16,dp_grad_reduce_scatter:pg=17,1785477758932333726,154592,dp_grad_reduce_scatter,654131,3155886080,pp_frontier,0,1.0,1785477757996827906,1785477757997753788,15668448,1785477758013422236,154592,1785477758013267644
0,dp_rs,1785477758932270325,142,1785477758916665278,1785477758916665278,1785477758704979238,16,55,15668448,8,16,dp_grad_reduce_scatter:pg=17,1785477758932333726,63401,dp_grad_reduce_scatter,0,3155886080,pp_frontier,0,1.0,1785477757991576091,1785477757997753788,15668448,1785477758013422236,63401,1785477758013358835
0,dp_rs,1785477758932263215,143,1785477758916495967,1785477758916665278,1785477758704979238,16,55,15668448,8,16,dp_grad_reduce_scatter:pg=17,1785477758932333726,70511,dp_grad_reduce_scatter,169311,3155886080,pp_frontier,0,1.0,1785477757989803206,1785477757997753788,15668448,1785477758013422236,70511,1785477758013351725
0,edp_ag0,1785477765087293963,128,1785477765034149298,1785477765034149298,1785477765034137882,2,55,53150447,8,2,expert_dp_param_allgather:pg=1171,1785477765087299745,5782,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag0,10760,1.0,1785477763366543955,1785477763366543955,53150447,1785477763419694402,5782,1785477763419688620
0,edp_ag0,1785477765087299745,136,1785477765034137882,1785477765034149298,1785477765034137882,2,55,53150447,8,2,expert_dp_param_allgather:pg=1171,1785477765087299745,0,expert_dp_param_allgather,11416,1887436800,same_rank_dp_ag0,13480,1.0,1785477763366532539,1785477763366543955,53150447,1785477763419694402,0,1785477763419694402
0,edp_ag0,1785477765087330643,129,1785477765034098020,1785477765034136295,1785477765034098020,2,55,53194348,8,2,expert_dp_param_allgather:pg=1173,1785477765087330643,0,expert_dp_param_allgather,38275,1887436800,same_rank_dp_ag0,11080,1.0,1785477763366492677,1785477763366530952,53194348,1785477763419725300,0,1785477763419725300
0,edp_ag0,1785477765087287625,137,1785477765034136295,1785477765034136295,1785477765034098020,2,55,53194348,8,2,expert_dp_param_allgather:pg=1173,1785477765087330643,43018,expert_dp_param_allgather,0,1887436800,same_rank_dp_ag0,10840,1.0,1785477763366530952,1785477763366530952,53194348,1785477763419725300,43018,1785477763419682282
0,edp_ag0,1785477765092284183,130,1785477765034161216,1785477765034162417,1785477765034161216,2,55,58121766,8,2,expert_dp_param_allgather:pg=1175,1785477765092284183,0,expert_dp_param_allgather,1201,1887436800,same_rank_dp_ag0,10680,1.0,1785477763366555873,1785477763366557074,58121766,1785477763424678840,0,1785477763424678840
