kind,group_size,arrival_wait_ns,rank,service_ns,group_end_ns,round,behavior,observed_ranks,group_first_start_ns,completion_advance_ns,start_ns,group_ready_ns,iteration,end_ns,group_key,pp_stage,payload_bytes,dependency,dependency_lag_ns,service_scale,predicted_start_ns,predicted_group_ready_ns,predicted_service_ns,predicted_group_end_ns,predicted_completion_advance_ns,predicted_end_ns
dp_rs,16,199646,108,15496653,1785477760506812786,0,dp_grad_reduce_scatter,16,1785477760304224397,46877,1785477760491116487,1785477760491316133,55,1785477760506765909,dp_grad_reduce_scatter:pg=13,6,3155886080,pp_frontier,0,1.0,1785477760470367140,1785477760470367140,15496653,1785477760485863793,46877,1785477760485816916
dp_rs,16,1305833,109,15496653,1785477760506812786,0,dp_grad_reduce_scatter,16,1785477760304224397,0,1785477760490010300,1785477760491316133,55,1785477760506812786,dp_grad_reduce_scatter:pg=13,6,3155886080,pp_frontier,0,1.0,1785477760467981916,1785477760470367140,15496653,1785477760485863793,0,1785477760485863793
dp_rs,16,315023,110,15496653,1785477760506812786,0,dp_grad_reduce_scatter,16,1785477760304224397,22129,1785477760491001110,1785477760491316133,55,1785477760506790657,dp_grad_reduce_scatter:pg=13,6,3155886080,pp_frontier,0,1.0,1785477760460040045,1785477760470367140,15496653,1785477760485863793,22129,1785477760485841664
dp_rs,16,0,111,15496653,1785477760506812786,0,dp_grad_reduce_scatter,16,1785477760304224397,11344,1785477760491316133,1785477760491316133,55,1785477760506801442,dp_grad_reduce_scatter:pg=13,6,3155886080,pp_frontier,0,1.0,1785477760460547984,1785477760470367140,15496653,1785477760485863793,11344,1785477760485852449
edp_ag0,2,0,96,53058882,1785477765087346865,0,expert_dp_param_allgather,2,1785477765034224388,36323,1785477765034287983,1785477765034287983,55,1785477765087310542,expert_dp_param_allgather:pg=1139,6,1887436800,same_rank_dp_ag0,37227,1.0,1785477765012428194,1785477765012428194,53058882,1785477765065487076,36323,1785477765065450753
edp_ag0,2,63595,104,53058882,1785477765087346865,0,expert_dp_param_allgather,2,1785477765034224388,0,1785477765034224388,1785477765034287983,55,1785477765087346865,expert_dp_param_allgather:pg=1139,6,1887436800,same_rank_dp_ag0,10280,1.0,1785477765012364599,1785477765012428194,53058882,1785477765065487076,0,1785477765065487076
edp_ag0,2,0,97,59942137,1785477765094222290,0,expert_dp_param_allgather,2,1785477765034222300,48486,1785477765034280153,1785477765034280153,55,1785477765094173804,expert_dp_param_allgather:pg=1141,6,1887436800,same_rank_dp_ag0,26840,1.0,1785477765012420364,1785477765012420364,59942137,1785477765072362501,48486,1785477765072314015
edp_ag0,2,57853,105,59942137,1785477765094222290,0,expert_dp_param_allgather,2,1785477765034222300,0,1785477765034222300,1785477765034280153,55,1785477765094222290,expert_dp_param_allgather:pg=1141,6,1887436800,same_rank_dp_ag0,10840,1.0,1785477765012362511,1785477765012420364,59942137,1785477765072362501,0,1785477765072362501
edp_ag0,2,0,98,52304952,1785477765086565187,0,expert_dp_param_allgather,2,1785477765034228422,0,1785477765034260235,1785477765034260235,55,1785477765086565187,expert_dp_param_allgather:pg=1143,6,1887436800,same_rank_dp_ag0,10920,1.0,1785477765012400446,1785477765012400446,52304952,1785477765064705398,0,1785477765064705398
edp_ag0,2,31813,106,52304952,1785477765086565187,0,expert_dp_param_allgather,2,1785477765034228422,45382,1785477765034228422,1785477765034260235,55,1785477765086519805,expert_dp_param_allgather:pg=1143,6,1887436800,same_rank_dp_ag0,47880,1.0,1785477765012368633,1785477765012400446,52304952,1785477765064705398,45382,1785477765064660016
edp_ag0,2,0,99,60960636,1785477765095225661,0,expert_dp_param_allgather,2,1785477765034227964,0,1785477765034265025,1785477765034265025,55,1785477765095225661,expert_dp_param_allgather:pg=1145,6,1887436800,same_rank_dp_ag0,11960,1.0,1785477765012405236,1785477765012405236,60960636,1785477765073365872,0,1785477765073365872
edp_ag0,2,37061,107,60960636,1785477765095225661,0,expert_dp_param_allgather,2,1785477765034227964,56856,1785477765034227964,1785477765034265025,55,1785477765095168805,expert_dp_param_allgather:pg=1145,6,1887436800,same_rank_dp_ag0,10621,1.0,1785477765012368175,1785477765012405236,60960636,1785477765073365872,56856,1785477765073309016
edp_ag0,2,0,100,53612325,1785477765087870653,0,expert_dp_param_allgather,2,1785477765034219180,66704,1785477765034258328,1785477765034258328,55,1785477765087803949,expert_dp_param_allgather:pg=1147,6,1887436800,same_rank_dp_ag0,10749,1.0,1785477765012398539,1785477765012398539,53612325,1785477765066010864,66704,1785477765065944160
edp_ag0,2,39148,108,53612325,1785477765087870653,0,expert_dp_param_allgather,2,1785477765034219180,0,1785477765034219180,1785477765034258328,55,1785477765087870653,expert_dp_param_allgather:pg=1147,6,1887436800,same_rank_dp_ag0,10440,1.0,1785477765012359391,1785477765012398539,53612325,1785477765066010864,0,1785477765066010864
edp_ag0,2,8905,101,54213052,1785477765088450059,0,expert_dp_param_allgather,2,1785477765034228102,27207,1785477765034228102,1785477765034237007,55,1785477765088422852,expert_dp_param_allgather:pg=1149,6,1887436800,same_rank_dp_ag0,45720,1.0,1785477765012368313,1785477765012377218,54213052,1785477765066590270,27207,1785477765066563063
edp_ag0,2,0,109,54213052,1785477765088450059,0,expert_dp_param_allgather,2,1785477765034228102,0,1785477765034237007,1785477765034237007,55,1785477765088450059,expert_dp_param_allgather:pg=1149,6,1887436800,same_rank_dp_ag0,10280,1.0,1785477765012377218,1785477765012377218,54213052,1785477765066590270,0,1785477765066590270
edp_ag0,2,0,102,57858114,1785477765092103143,0,expert_dp_param_allgather,2,1785477765034206734,0,1785477765034245029,1785477765034245029,55,1785477765092103143,expert_dp_param_allgather:pg=1151,6,1887436800,same_rank_dp_ag0,10720,1.0,1785477765012385240,1785477765012385240,57858114,1785477765070243354,0,1785477765070243354
edp_ag0,2,38295,110,57858114,1785477765092103143,0,expert_dp_param_allgather,2,1785477765034206734,77254,1785477765034206734,1785477765034245029,55,1785477765092025889,expert_dp_param_allgather:pg=1151,6,1887436800,same_rank_dp_ag0,38600,1.0,1785477765012346945,1785477765012385240,57858114,1785477765070243354,77254,1785477765070166100
edp_ag0,2,0,103,53946517,1785477765088212093,0,expert_dp_param_allgather,2,1785477765034218461,0,1785477765034265576,1785477765034265576,55,1785477765088212093,expert_dp_param_allgather:pg=1153,6,1887436800,same_rank_dp_ag0,20680,1.0,1785477765012405787,1785477765012405787,53946517,1785477765066352304,0,1785477765066352304
edp_ag0,2,47115,111,53946517,1785477765088212093,0,expert_dp_param_allgather,2,1785477765034218461,19470,1785477765034218461,1785477765034265576,55,1785477765088192623,expert_dp_param_allgather:pg=1153,6,1887436800,same_rank_dp_ag0,26600,1.0,1785477765012358672,1785477765012405787,53946517,1785477765066352304,19470,1785477765066332834
edp_ag1,2,40977,96,51395326,1785477765242366538,1,expert_dp_param_allgather,2,1785477765190930235,0,1785477765190930235,1785477765190971212,55,1785477765242366538,expert_dp_param_allgather:pg=1139,6,1887436800,same_rank_dp_ag1,14640,1.0,1785477765169070446,1785477765169111423,51395326,1785477765220506749,0,1785477765220506749
edp_ag1,2,0,104,51395326,1785477765242366538,1,expert_dp_param_allgather,2,1785477765190930235,4173,1785477765190971212,1785477765190971212,55,1785477765242362365,expert_dp_param_allgather:pg=1139,6,1887436800,same_rank_dp_ag1,39480,1.0,1785477765169111423,1785477765169111423,51395326,1785477765220506749,4173,1785477765220502576
edp_ag1,2,0,97,60282932,1785477765251254146,1,expert_dp_param_allgather,2,1785477765190955665,0,1785477765190971214,1785477765190971214,55,1785477765251254146,expert_dp_param_allgather:pg=1141,6,1887436800,same_rank_dp_ag1,45920,1.0,1785477765169111425,1785477765169111425,60282932,1785477765229394357,0,1785477765229394357
edp_ag1,2,15549,105,60282932,1785477765251254146,1,expert_dp_param_allgather,2,1785477765190955665,29094,1785477765190955665,1785477765190971214,55,1785477765251225052,expert_dp_param_allgather:pg=1141,6,1887436800,same_rank_dp_ag1,12760,1.0,1785477765169095876,1785477765169111425,60282932,1785477765229394357,29094,1785477765229365263
edp_ag1,2,24922,98,53373503,1785477765244344394,1,expert_dp_param_allgather,2,1785477765190945969,73470,1785477765190945969,1785477765190970891,55,1785477765244270924,expert_dp_param_allgather:pg=1143,6,1887436800,same_rank_dp_ag1,12280,1.0,1785477765169086180,1785477765169111102,53373503,1785477765222484605,73470,1785477765222411135
edp_ag1,2,0,106,53373503,1785477765244344394,1,expert_dp_param_allgather,2,1785477765190945969,0,1785477765190970891,1785477765190970891,55,1785477765244344394,expert_dp_param_allgather:pg=1143,6,1887436800,same_rank_dp_ag1,23680,1.0,1785477765169111102,1785477765169111102,53373503,1785477765222484605,0,1785477765222484605
edp_ag1,2,0,99,53765387,1785477765244734167,1,expert_dp_param_allgather,2,1785477765190844686,0,1785477765190968780,1785477765190968780,55,1785477765244734167,expert_dp_param_allgather:pg=1145,6,1887436800,same_rank_dp_ag1,11960,1.0,1785477765169108991,1785477765169108991,53765387,1785477765222874378,0,1785477765222874378
edp_ag1,2,124094,107,53765387,1785477765244734167,1,expert_dp_param_allgather,2,1785477765190844686,51473,1785477765190844686,1785477765190968780,55,1785477765244682694,expert_dp_param_allgather:pg=1145,6,1887436800,same_rank_dp_ag1,10840,1.0,1785477765168984897,1785477765169108991,53765387,1785477765222874378,51473,1785477765222822905
edp_ag1,2,0,100,57989796,1785477765248961442,1,expert_dp_param_allgather,2,1785477765190951682,38427,1785477765190971646,1785477765190971646,55,1785477765248923015,expert_dp_param_allgather:pg=1147,6,1887436800,same_rank_dp_ag1,59800,1.0,1785477765169111857,1785477765169111857,57989796,1785477765227101653,38427,1785477765227063226
edp_ag1,2,19964,108,57989796,1785477765248961442,1,expert_dp_param_allgather,2,1785477765190951682,0,1785477765190951682,1785477765190971646,55,1785477765248961442,expert_dp_param_allgather:pg=1147,6,1887436800,same_rank_dp_ag1,12040,1.0,1785477765169091893,1785477765169111857,57989796,1785477765227101653,0,1785477765227101653
edp_ag1,2,15028,101,53746973,1785477765244704697,1,expert_dp_param_allgather,2,1785477765190942696,5932,1785477765190942696,1785477765190957724,55,1785477765244698765,expert_dp_param_allgather:pg=1149,6,1887436800,same_rank_dp_ag1,47240,1.0,1785477765169082907,1785477765169097935,53746973,1785477765222844908,5932,1785477765222838976
edp_ag1,2,0,109,53746973,1785477765244704697,1,expert_dp_param_allgather,2,1785477765190942696,0,1785477765190957724,1785477765190957724,55,1785477765244704697,expert_dp_param_allgather:pg=1149,6,1887436800,same_rank_dp_ag1,10800,1.0,1785477765169097935,1785477765169097935,53746973,1785477765222844908,0,1785477765222844908
edp_ag1,2,62389,102,53845207,1785477765244843859,1,expert_dp_param_allgather,2,1785477765190936263,0,1785477765190936263,1785477765190998652,55,1785477765244843859,expert_dp_param_allgather:pg=1151,6,1887436800,same_rank_dp_ag1,11600,1.0,1785477765169076474,1785477765169138863,53845207,1785477765222984070,0,1785477765222984070
edp_ag1,2,0,110,53845207,1785477765244843859,1,expert_dp_param_allgather,2,1785477765190936263,10049,1785477765190998652,1785477765190998652,55,1785477765244833810,expert_dp_param_allgather:pg=1151,6,1887436800,same_rank_dp_ag1,59800,1.0,1785477765169138863,1785477765169138863,53845207,1785477765222984070,10049,1785477765222974021
edp_ag1,2,0,103,53407237,1785477765244398725,1,expert_dp_param_allgather,2,1785477765190949641,0,1785477765190991488,1785477765190991488,55,1785477765244398725,expert_dp_param_allgather:pg=1153,6,1887436800,same_rank_dp_ag1,63280,1.0,1785477765169131699,1785477765169131699,53407237,1785477765222538936,0,1785477765222538936
edp_ag1,2,41847,111,53407237,1785477765244398725,1,expert_dp_param_allgather,2,1785477765190949641,72325,1785477765190949641,1785477765190991488,55,1785477765244326400,expert_dp_param_allgather:pg=1153,6,1887436800,same_rank_dp_ag1,10880,1.0,1785477765169089852,1785477765169131699,53407237,1785477765222538936,72325,1785477765222466611
edp_rs,2,0,96,219973768,1785477760744438881,0,expert_dp_grad_reduce_scatter,2,1785477760524360817,0,1785477760524465113,1785477760524465113,55,1785477760744438881,expert_dp_grad_reduce_scatter:pg=1139,6,7549747200,same_rank_dp_rs,17659611,1.0,1785477760503516120,1785477760503516120,219973768,1785477760723489888,0,1785477760723489888
edp_rs,2,104296,104,219973768,1785477760744438881,0,expert_dp_grad_reduce_scatter,2,1785477760524360817,50859,1785477760524360817,1785477760524465113,55,1785477760744388022,expert_dp_grad_reduce_scatter:pg=1139,6,7549747200,same_rank_dp_rs,17561106,1.0,1785477760503411824,1785477760503516120,219973768,1785477760723489888,50859,1785477760723439029
edp_rs,2,0,97,212468386,1785477760736887945,0,expert_dp_grad_reduce_scatter,2,1785477760524203925,55261,1785477760524419559,1785477760524419559,55,1785477760736832684,expert_dp_grad_reduce_scatter:pg=1141,6,7549747200,same_rank_dp_rs,17651321,1.0,1785477760503470566,1785477760503470566,212468386,1785477760715938952,55261,1785477760715883691
edp_rs,2,215634,105,212468386,1785477760736887945,0,expert_dp_grad_reduce_scatter,2,1785477760524203925,0,1785477760524203925,1785477760524419559,55,1785477760736887945,expert_dp_grad_reduce_scatter:pg=1141,6,7549747200,same_rank_dp_rs,17399089,1.0,1785477760503254932,1785477760503470566,212468386,1785477760715938952,0,1785477760715938952
edp_rs,2,0,98,216464933,1785477760741019628,0,expert_dp_grad_reduce_scatter,2,1785477760524431775,0,1785477760524554695,1785477760524554695,55,1785477760741019628,expert_dp_grad_reduce_scatter:pg=1143,6,7549747200,same_rank_dp_rs,17746910,1.0,1785477760503605702,1785477760503605702,216464933,1785477760720070635,0,1785477760720070635
edp_rs,2,122920,106,216464933,1785477760741019628,0,expert_dp_grad_reduce_scatter,2,1785477760524431775,43508,1785477760524431775,1785477760524554695,55,1785477760740976120,expert_dp_grad_reduce_scatter:pg=1143,6,7549747200,same_rank_dp_rs,17676438,1.0,1785477760503482782,1785477760503605702,216464933,1785477760720070635,43508,1785477760720027127
edp_rs,2,0,99,211763984,1785477760736263217,0,expert_dp_grad_reduce_scatter,2,1785477760524378711,0,1785477760524499233,1785477760524499233,55,1785477760736263217,expert_dp_grad_reduce_scatter:pg=1145,6,7549747200,same_rank_dp_rs,17714705,1.0,1785477760503550240,1785477760503550240,211763984,1785477760715314224,0,1785477760715314224
edp_rs,2,120522,107,211763984,1785477760736263217,0,expert_dp_grad_reduce_scatter,2,1785477760524378711,71628,1785477760524378711,1785477760524499233,55,1785477760736191589,expert_dp_grad_reduce_scatter:pg=1145,6,7549747200,same_rank_dp_rs,17581203,1.0,1785477760503429718,1785477760503550240,211763984,1785477760715314224,71628,1785477760715242596
edp_rs,2,0,100,207972120,1785477760732598427,0,expert_dp_grad_reduce_scatter,2,1785477760524431414,87480,1785477760524626307,1785477760524626307,55,1785477760732510947,expert_dp_grad_reduce_scatter:pg=1147,6,7549747200,same_rank_dp_rs,17873874,1.0,1785477760503677314,1785477760503677314,207972120,1785477760711649434,87480,1785477760711561954
edp_rs,2,194893,108,207972120,1785477760732598427,0,expert_dp_grad_reduce_scatter,2,1785477760524431414,0,1785477760524431414,1785477760524626307,55,1785477760732598427,expert_dp_grad_reduce_scatter:pg=1147,6,7549747200,same_rank_dp_rs,17665505,1.0,1785477760503482421,1785477760503677314,207972120,1785477760711649434,0,1785477760711649434
edp_rs,2,0,101,207710091,1785477760732094476,0,expert_dp_grad_reduce_scatter,2,1785477760524306832,0,1785477760524384385,1785477760524384385,55,1785477760732094476,expert_dp_grad_reduce_scatter:pg=1149,6,7549747200,same_rank_dp_rs,17578008,1.0,1785477760503435392,1785477760503435392,207710091,1785477760711145483,0,1785477760711145483
edp_rs,2,77553,109,207710091,1785477760732094476,0,expert_dp_grad_reduce_scatter,2,1785477760524306832,59252,1785477760524306832,1785477760524384385,55,1785477760732035224,expert_dp_grad_reduce_scatter:pg=1149,6,7549747200,same_rank_dp_rs,17494046,1.0,1785477760503357839,1785477760503435392,207710091,1785477760711145483,59252,1785477760711086231
edp_rs,2,0,102,201867272,1785477760726509150,0,expert_dp_grad_reduce_scatter,2,1785477760524626202,0,1785477760524641878,1785477760524641878,55,1785477760726509150,expert_dp_grad_reduce_scatter:pg=1151,6,7549747200,same_rank_dp_rs,17898785,1.0,1785477760503692885,1785477760503692885,201867272,1785477760705560157,0,1785477760705560157
edp_rs,2,15676,110,201867272,1785477760726509150,0,expert_dp_grad_reduce_scatter,2,1785477760524626202,39236,1785477760524626202,1785477760524641878,55,1785477760726469914,expert_dp_grad_reduce_scatter:pg=1151,6,7549747200,same_rank_dp_rs,17835545,1.0,1785477760503677209,1785477760503692885,201867272,1785477760705560157,39236,1785477760705520921
edp_rs,2,0,103,219410110,1785477760744286316,0,expert_dp_grad_reduce_scatter,2,1785477760524476361,0,1785477760524876206,1785477760524876206,55,1785477760744286316,expert_dp_grad_reduce_scatter:pg=1153,6,7549747200,same_rank_dp_rs,18121391,1.0,1785477760503927213,1785477760503927213,219410110,1785477760723337323,0,1785477760723337323
edp_rs,2,399845,111,219410110,1785477760744286316,0,expert_dp_grad_reduce_scatter,2,1785477760524476361,82376,1785477760524476361,1785477760524876206,55,1785477760744203940,expert_dp_grad_reduce_scatter:pg=1153,6,7549747200,same_rank_dp_rs,17674919,1.0,1785477760503527368,1785477760503927213,219410110,1785477760723337323,82376,1785477760723254947
dp_ag0,16,590047,112,7790282,1785477765034130905,0,dp_param_allgather,16,1785477765025679605,2039,1785477765025750576,1785477765026340623,55,1785477765034128866,dp_param_allgather:pg=15,7,98621440,world_rs_done,29074319,1.0,1785477765003890787,1785477765004480834,7790282,1785477765012271116,2039,1785477765012269077
dp_ag0,16,424566,113,7790282,1785477765034130905,0,dp_param_allgather,16,1785477765025679605,26766,1785477765025916057,1785477765026340623,55,1785477765034104139,dp_param_allgather:pg=15,7,98621440,world_rs_done,29239800,1.0,1785477765004056268,1785477765004480834,7790282,1785477765012271116,26766,1785477765012244350
dp_ag0,16,319801,114,7790282,1785477765034130905,0,dp_param_allgather,16,1785477765025679605,3527,1785477765026020822,1785477765026340623,55,1785477765034127378,dp_param_allgather:pg=15,7,98621440,world_rs_done,29344565,1.0,1785477765004161033,1785477765004480834,7790282,1785477765012271116,3527,1785477765012267589
dp_ag0,16,315506,115,7790282,1785477765034130905,0,dp_param_allgather,16,1785477765025679605,88039,1785477765026025117,1785477765026340623,55,1785477765034042866,dp_param_allgather:pg=15,7,98621440,world_rs_done,29348860,1.0,1785477765004165328,1785477765004480834,7790282,1785477765012271116,88039,1785477765012183077
dp_ag0,16,632696,116,7790282,1785477765034130905,0,dp_param_allgather,16,1785477765025679605,20561,1785477765025707927,1785477765026340623,55,1785477765034110344,dp_param_allgather:pg=15,7,98621440,world_rs_done,29031670,1.0,1785477765003848138,1785477765004480834,7790282,1785477765012271116,20561,1785477765012250555
dp_ag0,16,504070,117,7790282,1785477765034130905,0,dp_param_allgather,16,1785477765025679605,0,1785477765025836553,1785477765026340623,55,1785477765034130905,dp_param_allgather:pg=15,7,98621440,world_rs_done,29160296,1.0,1785477765003976764,1785477765004480834,7790282,1785477765012271116,0,1785477765012271116
dp_ag0,16,430914,118,7790282,1785477765034130905,0,dp_param_allgather,16,1785477765025679605,85382,1785477765025909709,1785477765026340623,55,1785477765034045523,dp_param_allgather:pg=15,7,98621440,world_rs_done,29233452,1.0,1785477765004049920,1785477765004480834,7790282,1785477765012271116,85382,1785477765012185734
dp_ag0,16,39172,119,7790282,1785477765034130905,0,dp_param_allgather,16,1785477765025679605,77261,1785477765026301451,1785477765026340623,55,1785477765034053644,dp_param_allgather:pg=15,7,98621440,world_rs_done,29625194,1.0,1785477765004441662,1785477765004480834,7790282,1785477765012271116,77261,1785477765012193855
dp_ag0,16,625735,120,7790282,1785477765034130905,0,dp_param_allgather,16,1785477765025679605,16684,1785477765025714888,1785477765026340623,55,1785477765034114221,dp_param_allgather:pg=15,7,98621440,world_rs_done,29038631,1.0,1785477765003855099,1785477765004480834,7790282,1785477765012271116,16684,1785477765012254432
dp_ag0,16,480418,121,7790282,1785477765034130905,0,dp_param_allgather,16,1785477765025679605,15012,1785477765025860205,1785477765026340623,55,1785477765034115893,dp_param_allgather:pg=15,7,98621440,world_rs_done,29183948,1.0,1785477765004000416,1785477765004480834,7790282,1785477765012271116,15012,1785477765012256104
dp_ag0,16,464566,122,7790282,1785477765034130905,0,dp_param_allgather,16,1785477765025679605,17863,1785477765025876057,1785477765026340623,55,1785477765034113042,dp_param_allgather:pg=15,7,98621440,world_rs_done,29199800,1.0,1785477765004016268,1785477765004480834,7790282,1785477765012271116,17863,1785477765012253253
dp_ag0,16,52145,123,7790282,1785477765034130905,0,dp_param_allgather,16,1785477765025679605,15963,1785477765026288478,1785477765026340623,55,1785477765034114942,dp_param_allgather:pg=15,7,98621440,world_rs_done,29612221,1.0,1785477765004428689,1785477765004480834,7790282,1785477765012271116,15963,1785477765012255153
dp_ag0,16,661018,124,7790282,1785477765034130905,0,dp_param_allgather,16,1785477765025679605,87360,1785477765025679605,1785477765026340623,55,1785477765034043545,dp_param_allgather:pg=15,7,98621440,world_rs_done,29003348,1.0,1785477765003819816,1785477765004480834,7790282,1785477765012271116,87360,1785477765012183756
dp_ag0,16,493887,125,7790282,1785477765034130905,0,dp_param_allgather,16,1785477765025679605,20900,1785477765025846736,1785477765026340623,55,1785477765034110005,dp_param_allgather:pg=15,7,98621440,world_rs_done,29170479,1.0,1785477765003986947,1785477765004480834,7790282,1785477765012271116,20900,1785477765012250216
dp_ag0,16,0,126,7790282,1785477765034130905,0,dp_param_allgather,16,1785477765025679605,16948,1785477765026340623,1785477765026340623,55,1785477765034113957,dp_param_allgather:pg=15,7,98621440,world_rs_done,29664366,1.0,1785477765004480834,1785477765004480834,7790282,1785477765012271116,16948,1785477765012254168
dp_ag0,16,886,127,7790282,1785477765034130905,0,dp_param_allgather,16,1785477765025679605,11023,1785477765026339737,1785477765026340623,55,1785477765034119882,dp_param_allgather:pg=15,7,98621440,world_rs_done,29663480,1.0,1785477765004479948,1785477765004480834,7790282,1785477765012271116,11023,1785477765012260093
dp_ag1,16,10704662,112,7410714,1785477765193115205,1,dp_param_allgather,16,1785477765174098493,53228,1785477765174999829,1785477765185704491,55,1785477765193061977,dp_param_allgather:pg=15,7,98621440,same_rank_edp_ag0,87398643,1.0,1785477765153140040,1785477765163844702,7410714,1785477765171255416,53228,1785477765171202188
dp_ag1,16,1671101,113,7410714,1785477765193115205,1,dp_param_allgather,16,1785477765174098493,48408,1785477765184033390,1785477765185704491,55,1785477765193066797,dp_param_allgather:pg=15,7,98621440,same_rank_edp_ag0,86297444,1.0,1785477765162173601,1785477765163844702,7410714,1785477765171255416,48408,1785477765171207008
dp_ag1,16,10193845,114,7410714,1785477765193115205,1,dp_param_allgather,16,1785477765174098493,0,1785477765175510646,1785477765185704491,55,1785477765193115205,dp_param_allgather:pg=15,7,98621440,same_rank_edp_ag0,87361908,1.0,1785477765153650857,1785477765163844702,7410714,1785477765171255416,0,1785477765171255416
dp_ag1,16,11120596,115,7410714,1785477765193115205,1,dp_param_allgather,16,1785477765174098493,61723,1785477765174583895,1785477765185704491,55,1785477765193053482,dp_param_allgather:pg=15,7,98621440,same_rank_edp_ag0,87312956,1.0,1785477765152724106,1785477765163844702,7410714,1785477765171255416,61723,1785477765171193693
dp_ag1,16,9305126,116,7410714,1785477765193115205,1,dp_param_allgather,16,1785477765174098493,28525,1785477765176399365,1785477765185704491,55,1785477765193086680,dp_param_allgather:pg=15,7,98621440,same_rank_edp_ag0,87514625,1.0,1785477765154539576,1785477765163844702,7410714,1785477765171255416,28525,1785477765171226891
dp_ag1,16,10514157,117,7410714,1785477765193115205,1,dp_param_allgather,16,1785477765174098493,51721,1785477765175190334,1785477765185704491,55,1785477765193063484,dp_param_allgather:pg=15,7,98621440,same_rank_edp_ag0,86775258,1.0,1785477765153330545,1785477765163844702,7410714,1785477765171255416,51721,1785477765171203695
dp_ag1,16,11605998,118,7410714,1785477765193115205,1,dp_param_allgather,16,1785477765174098493,56479,1785477765174098493,1785477765185704491,55,1785477765193058726,dp_param_allgather:pg=15,7,98621440,same_rank_edp_ag0,86092994,1.0,1785477765152238704,1785477765163844702,7410714,1785477765171255416,56479,1785477765171198937
dp_ag1,16,8039634,119,7410714,1785477765193115205,1,dp_param_allgather,16,1785477765174098493,3722,1785477765177664857,1785477765185704491,55,1785477765193111483,dp_param_allgather:pg=15,7,98621440,same_rank_edp_ag0,87402253,1.0,1785477765155805068,1785477765163844702,7410714,1785477765171255416,3722,1785477765171251694
dp_ag1,16,10702665,120,7410714,1785477765193115205,1,dp_param_allgather,16,1785477765174098493,7185,1785477765175001826,1785477765185704491,55,1785477765193108020,dp_param_allgather:pg=15,7,98621440,same_rank_edp_ag0,87425989,1.0,1785477765153142037,1785477765163844702,7410714,1785477765171255416,7185,1785477765171248231
dp_ag1,16,0,121,7410714,1785477765193115205,1,dp_param_allgather,16,1785477765174098493,48906,1785477765185704491,1785477765185704491,55,1785477765193066299,dp_param_allgather:pg=15,7,98621440,same_rank_edp_ag0,88034652,1.0,1785477765163844702,1785477765163844702,7410714,1785477765171255416,48906,1785477765171206510
dp_ag1,16,10186543,122,7410714,1785477765193115205,1,dp_param_allgather,16,1785477765174098493,81484,1785477765175517948,1785477765185704491,55,1785477765193033721,dp_param_allgather:pg=15,7,98621440,same_rank_edp_ag0,87348543,1.0,1785477765153658159,1785477765163844702,7410714,1785477765171255416,81484,1785477765171173932
dp_ag1,16,10637588,123,7410714,1785477765193115205,1,dp_param_allgather,16,1785477765174098493,14765,1785477765175066903,1785477765185704491,55,1785477765193100440,dp_param_allgather:pg=15,7,98621440,same_rank_edp_ag0,87856634,1.0,1785477765153207114,1785477765163844702,7410714,1785477765171255416,14765,1785477765171240651
dp_ag1,16,8683164,124,7410714,1785477765193115205,1,dp_param_allgather,16,1785477765174098493,66356,1785477765177021327,1785477765185704491,55,1785477765193048849,dp_param_allgather:pg=15,7,98621440,same_rank_edp_ag0,88130391,1.0,1785477765155161538,1785477765163844702,7410714,1785477765171255416,66356,1785477765171189060
dp_ag1,16,9123655,125,7410714,1785477765193115205,1,dp_param_allgather,16,1785477765174098493,30710,1785477765176580836,1785477765185704491,55,1785477765193084495,dp_param_allgather:pg=15,7,98621440,same_rank_edp_ag0,88187996,1.0,1785477765154721047,1785477765163844702,7410714,1785477765171255416,30710,1785477765171224706
dp_ag1,16,9731744,126,7410714,1785477765193115205,1,dp_param_allgather,16,1785477765174098493,63258,1785477765175972747,1785477765185704491,55,1785477765193051947,dp_param_allgather:pg=15,7,98621440,same_rank_edp_ag0,88055494,1.0,1785477765154112958,1785477765163844702,7410714,1785477765171255416,63258,1785477765171192158
dp_ag1,16,7763020,127,7410714,1785477765193115205,1,dp_param_allgather,16,1785477765174098493,65884,1785477765177941471,1785477765185704491,55,1785477765193049321,dp_param_allgather:pg=15,7,98621440,same_rank_edp_ag0,87778006,1.0,1785477765156081682,1785477765163844702,7410714,1785477765171255416,65884,1785477765171189532
dp_rs,16,201701390,112,15868684,1785477759712184725,0,dp_grad_reduce_scatter,16,1785477759493127832,105831,1785477759494614651,1785477759696316041,55,1785477759712078894,dp_grad_reduce_scatter:pg=15,7,3155886080,pp_frontier,0,1.0,1785477759469101825,1785477759676536526,15868684,1785477759692405210,105831,1785477759692299379
dp_rs,16,201637752,113,15868684,1785477759712184725,0,dp_grad_reduce_scatter,16,1785477759493127832,188423,1785477759494678289,1785477759696316041,55,1785477759711996302,dp_grad_reduce_scatter:pg=15,7,3155886080,pp_frontier,0,1.0,1785477759463735921,1785477759676536526,15868684,1785477759692405210,188423,1785477759692216787
